"","pitcher","player_name","Season","Pitches","Whiff","xWhiff","In_Whiff","OOZ.Pitches","OOZ.Swing","OOZ.xSwing","OOZ","IZ.Pitches","IZ.Swing","IZ.xSwing","IZ","Score"
"150",433586,"Santiago Casilla",2018,499,0.09018,0.09778,-0.00741003148787893,165,0.27273,0.22005,0.0382838367776162,209,0.62679,0.61955,0.000367708307503932,0.0305060969822334
"151",433587,"Felix Hernandez",2015,3016,0.10743,0.11282,0.00279888328276467,1096,0.35128,0.29456,0.0372974570408715,1337,0.62079,0.64292,-0.0127964292556625,0.0528927695792986
"152",433587,"Felix Hernandez",2016,2411,0.09706,0.11328,-0.0123497108532385,774,0.323,0.30969,0.0063971485283438,1067,0.64667,0.63437,0.00412667853237206,-0.0100792408572667
"153",433587,"Felix Hernandez",2017,1381,0.09486,0.11855,-0.0197450134636141,408,0.34559,0.36445,-0.00692926679160834,661,0.6475,0.6431,-0.00096716110207998,-0.0257071191531425
"154",433587,"Felix Hernandez",2018,2551,0.08193,0.11048,-0.0289865124392217,706,0.28754,0.2968,0.00636877639183865,1203,0.64256,0.62522,0.00193526075014298,-0.024552996797526
"155",433587,"Felix Hernandez",2019,1216,0.08635,0.10635,-0.0173715477454418,314,0.25159,0.284,-0.00305535677143262,586,0.62287,0.62818,-0.0013076143713543,-0.0191192901455202
"156",433589,"Yusmeiro Petit",2015,1113,0.09883,0.1052,-0.00940945429879573,306,0.31373,0.28418,0.00865683620544129,559,0.67263,0.61739,0.0331332957393746,-0.033885913832729
"157",433589,"Yusmeiro Petit",2016,968,0.08678,0.10511,-0.0145115093357032,268,0.26119,0.30083,-0.0304043831694726,497,0.68008,0.6232,0.0373833323796478,-0.0822992248848236
"158",433589,"Yusmeiro Petit",2017,1332,0.10736,0.10042,0.00804566580159199,395,0.29873,0.35233,-0.029709401896821,618,0.69579,0.66008,0.0220721516318799,-0.043735887727109
"159",433589,"Yusmeiro Petit",2018,1308,0.08945,0.10176,-0.0117751430164468,385,0.28831,0.34014,-0.0303042702222975,651,0.70046,0.65606,0.0275956903945573,-0.0696751036333017
"160",433589,"Yusmeiro Petit",2019,1137,0.11434,0.09468,0.0167417547892073,349,0.32665,0.34949,0.00185088885874213,537,0.71508,0.65991,0.0378936173791249,-0.0193009737311755
"161",434137,"Logan Kensing",2015,255,0.0902,0.11792,-0.0152545451435928,69,0.23188,0.24882,-0.0146022357016436,125,0.672,0.64127,0.0127999385898873,-0.0426567194351237
"162",434378,"Justin Verlander",2015,2135,0.09977,0.11242,-0.00460557246197275,702,0.30769,0.28775,0.00758659065249814,1079,0.67192,0.65883,0.0146219075959041,-0.0116408894053787
"163",434378,"Justin Verlander",2016,3620,0.12155,0.11332,0.00661032427034071,1230,0.33902,0.30527,0.0315728513676054,1784,0.67825,0.65893,0.00971921803939999,0.0284639575985461
"164",434378,"Justin Verlander",2017,3385,0.10694,0.11264,-0.003712360446218,1017,0.30482,0.31312,0.00025965212587871,1709,0.68461,0.67361,-0.0022131536044475,-0.00123955471589179
"165",434378,"Justin Verlander",2018,3412,0.14478,0.11807,0.023165186524722,839,0.34923,0.33739,0.0249568071823751,1857,0.6769,0.67786,-0.00991469136465497,0.058036685071752
"166",434378,"Justin Verlander",2019,3176,0.16184,0.13144,0.0261342926202528,786,0.33206,0.32326,0.0401025999872901,1641,0.67703,0.67297,0.0050793201931799,0.061157572414363
"167",434442,"J.P. Howell",2015,756,0.10317,0.10261,0.00158655981706214,315,0.26984,0.25363,0.00154283778214266,314,0.63057,0.63099,-0.00590309664339106,0.00903249424259587
"168",434442,"J.P. Howell",2016,882,0.08957,0.09954,-0.0110112388767695,367,0.23433,0.26267,-0.0252185638340771,408,0.56863,0.60972,-0.028288680960868,-0.00794112174997868
"169",434442,"J.P. Howell",2017,191,0.0733,0.08738,-0.0109567340522932,81,0.22222,0.2422,-0.0119093714817259,74,0.55405,0.55022,-0.00197784837366791,-0.0208882571603512
"170",434538,"Francisco Liriano",2015,2946,0.14528,0.11471,0.0257063756353982,1269,0.27896,0.26865,-0.0140446488817327,1206,0.63018,0.63629,-0.0157188955343072,0.0273806222879727
"171",434538,"Francisco Liriano",2016,2715,0.11308,0.10759,0.00201431781952407,1089,0.25895,0.2614,-0.0154775776787319,1157,0.6102,0.62814,-0.0191899061262499,0.00572664626704212
"172",434538,"Francisco Liriano",2017,1740,0.0954,0.10262,-0.00831672611285135,706,0.22521,0.2627,-0.0278044595546221,775,0.61161,0.62336,-0.0182793426175322,-0.0178418430499412
"173",434538,"Francisco Liriano",2018,2260,0.10044,0.10654,-0.00722375484739252,892,0.21637,0.25986,-0.0351350528219161,967,0.62771,0.60902,0.00645505172160591,-0.0488138593909145
"174",434538,"Francisco Liriano",2019,1132,0.13869,0.11023,0.0213139836446697,485,0.25361,0.27367,-0.00411670953067893,520,0.67885,0.64626,0.012190946974606,0.00500632713938482
"175",434622,"Ubaldo Jimenez",2015,3055,0.08085,0.09767,-0.0086016850166085,1020,0.32255,0.29172,0.0212580383294111,1440,0.58403,0.63479,-0.0402012634415277,0.0528576167543304
"176",434622,"Ubaldo Jimenez",2016,2414,0.08202,0.10432,-0.0177516890271561,761,0.32589,0.28307,0.0314385376187511,1188,0.58418,0.64191,-0.0473081186702181,0.0609949672618131
"177",434622,"Ubaldo Jimenez",2017,2379,0.08239,0.10135,-0.019026380867611,660,0.28636,0.29363,0.00622386977712083,1146,0.63525,0.64188,-0.0144436957019988,0.00164118461150868
"178",434628,"Jason Hammel",2015,2714,0.1087,0.10913,-0.00162259533269345,768,0.29948,0.26245,0.0195831691088783,1308,0.65138,0.63998,0.00200324655331242,0.0159573272228725
"179",434628,"Jason Hammel",2016,2544,0.10299,0.10692,-0.00652992524209236,646,0.2709,0.24747,0.0204711609274813,1265,0.62688,0.61933,-0.00091375940854539,0.0148549950939343
"180",434628,"Jason Hammel",2017,2953,0.09482,0.11229,-0.0146915799447114,822,0.29927,0.27915,0.0385030650354428,1511,0.66446,0.62902,0.0262429614154537,-0.00243147632472227
"181",434628,"Jason Hammel",2018,2070,0.09372,0.1113,-0.0143083770984363,607,0.30313,0.28023,0.0320088288315828,1056,0.66193,0.61989,0.0258275613445344,-0.00812710961138781
"182",434643,"Wandy Rodriguez",2015,1594,0.05709,0.1011,-0.0354477912035276,655,0.23206,0.26863,-0.0398802485062114,762,0.5958,0.6378,-0.0335135360082157,-0.0418145037015233
"183",434665,"Nick Masset",2015,394,0.08376,0.08867,-0.00567916835346369,97,0.26804,0.27552,-0.0112195332946245,188,0.73404,0.64681,0.0330747395978935,-0.0499734412459817
"184",434671,"Anibal Sanchez",2015,2532,0.094,0.10834,-0.01213593343275,770,0.27662,0.29583,-0.0351019310620899,1246,0.62119,0.63359,-0.0157537954280506,-0.0314840690667893
"185",434671,"Anibal Sanchez",2016,2577,0.09197,0.10669,-0.0145393537234397,892,0.27691,0.29822,-0.0294795196222128,1291,0.65995,0.64417,0.00844817255093373,-0.0524670458965862
"186",434671,"Anibal Sanchez",2017,1796,0.098,0.10853,-0.0116032970766893,561,0.27094,0.31153,-0.0204139821579575,923,0.6533,0.6439,-0.000523523605142558,-0.0314937556295042
"187",434671,"Anibal Sanchez",2018,2127,0.10531,0.10695,-0.00407169693597244,710,0.30423,0.33312,-0.00183302701615521,1001,0.64535,0.65094,-0.00921234267242506,0.00330761872029742
"188",434671,"Anibal Sanchez",2019,2641,0.1011,0.1066,-0.010520808410743,941,0.32944,0.32423,0.00854338393972298,1218,0.67734,0.65651,0.00260591311664071,-0.00458333758766077
"189",434672,"Chris Smith",2016,439,0.14579,0.12296,0.0153500202184503,158,0.26582,0.32081,-0.0384967740166435,163,0.60736,0.6577,-0.0331248000340515,0.0099780462358583
"190",434672,"Chris Smith",2017,926,0.08207,0.11519,-0.0308681262391664,346,0.2341,0.29407,-0.0388713124858983,379,0.67546,0.66713,-0.00595891447915236,-0.0637805242459124
"191",434718,"Huston Street",2015,1027,0.13242,0.11278,0.0153269878632943,345,0.33333,0.29052,0.0308014282474472,404,0.68564,0.66886,0.00937993234864592,0.0367484837620956
"192",434718,"Huston Street",2016,401,0.08728,0.10857,-0.0111284868817425,155,0.34194,0.27273,0.0432589019796239,169,0.66272,0.64863,0.0107762018910338,0.0213542132068476
"193",435043,"Zach Duke",2015,1053,0.11111,0.10815,0.00492081145095674,363,0.34986,0.29436,0.0261115093238483,435,0.61379,0.63085,-0.0124191271719484,0.0434514479467535
"194",435043,"Zach Duke",2016,1013,0.1076,0.0999,0.00994761439223023,357,0.28571,0.28083,0.00026635103521783,476,0.58193,0.63406,-0.0307574097170906,0.0409713751445386
"195",435043,"Zach Duke",2017,276,0.11594,0.10335,0.0113631506437755,88,0.31818,0.27928,0.0267651703447818,138,0.61594,0.62674,-0.0134779902273031,0.0516063112158604
"196",435043,"Zach Duke",2018,913,0.10405,0.11569,-0.01314580752074,265,0.28679,0.2816,0.00430767377770997,417,0.68106,0.62851,0.0271199243182166,-0.0359580580612467
"197",435043,"Zach Duke",2019,389,0.07712,0.10034,-0.0159974742093383,160,0.225,0.26736,-0.00552073508480558,167,0.58683,0.6052,-0.00636299287766235,-0.0151552164164815
"198",435044,"Scott Baker",2015,185,0.07568,0.10486,-0.0134668831417885,59,0.25424,0.27362,-0.0151413546899952,98,0.7449,0.70374,0.0150808514903448,-0.0436890893221286
"199",435045,"Sergio Santos",2015,251,0.15936,0.11255,0.0268920938085649,77,0.41558,0.3212,0.0270327034213571,121,0.58678,0.58903,-0.00258453482506988,0.0565093320549919
"200",435221,"Brandon McCarthy",2015,367,0.11717,0.09189,0.0147724151318438,104,0.39423,0.35911,0.00571005400329567,193,0.63212,0.62602,-0.00220469827747696,0.0226871674126164
"201",435221,"Brandon McCarthy",2016,670,0.07612,0.08646,-0.0110902666907039,233,0.22747,0.24255,-0.00764433672815634,335,0.62985,0.65101,-0.0136322660024456,-0.00510233741641468
"202",435221,"Brandon McCarthy",2017,1442,0.0846,0.09559,-0.0122746077566576,459,0.29847,0.30793,-0.00226126499970261,731,0.64022,0.64342,-0.01283722326799,-0.00169864948837029
"203",435221,"Brandon McCarthy",2018,1194,0.07621,0.09611,-0.0237414365434568,320,0.25625,0.29161,-0.019762485062714,662,0.66012,0.64781,0.00199904546893642,-0.0455029670751072
"204",435400,"Jason Motte",2015,801,0.06242,0.08669,-0.0212358246803758,290,0.28966,0.27827,-0.0021543715572306,421,0.74584,0.68447,0.0321930989905684,-0.0555832952281748
"205",435400,"Jason Motte",2016,462,0.07576,0.08838,-0.0119992520337131,135,0.33333,0.29532,0.0104861002620773,234,0.72222,0.6921,0.00578061142223826,-0.00729376319387408
"206",435400,"Jason Motte",2017,651,0.07988,0.0707,0.0111765902399662,204,0.28922,0.29582,-0.00127839584279179,283,0.67845,0.64965,0.013049236366674,-0.0031510419694996
"207",444436,"Ryan Webb",2015,671,0.08793,0.09441,-0.00292653918859622,251,0.2988,0.24889,0.0238367422749618,320,0.66562,0.64359,0.0176376230609953,0.00327258002537029
"208",444436,"Ryan Webb",2016,292,0.08904,0.1104,-0.0105490381584808,87,0.33333,0.30625,0.0103596392240234,148,0.58784,0.64564,-0.0266761638250241,0.0264867648905666
"209",444446,"Collin Balester",2015,280,0.10357,0.08733,0.0108674373307603,100,0.26,0.24979,0.00101492134396788,124,0.66129,0.61274,0.0166233383592268,-0.00474097968449863
"210",444468,"Hector Rondon",2015,1074,0.1108,0.10446,0.0050671888795674,310,0.24194,0.26113,-0.0192925787895222,527,0.69639,0.64538,0.0233590218808053,-0.0375844117907601
"211",444468,"Hector Rondon",2016,785,0.10955,0.10155,0.00708071298688428,194,0.23196,0.27919,-0.0294393769446537,415,0.6506,0.63938,0.00357554980654761,-0.0259342137643171
"212",444468,"Hector Rondon",2017,998,0.11924,0.11073,0.00746921209959826,264,0.24621,0.31888,-0.0361671533747065,487,0.69405,0.66458,0.0104743904116268,-0.039172331686735
"213",444468,"Hector Rondon",2018,987,0.13374,0.10594,0.0196324899925942,249,0.26104,0.34578,-0.0456126094230121,500,0.678,0.6544,0.00828882572824791,-0.0342689451586657
"214",444468,"Hector Rondon",2019,971,0.09887,0.10837,-0.0120262535653193,236,0.2839,0.32488,-0.0106891946551575,473,0.68076,0.64673,0.0214652799072549,-0.0441807281277317
"215",444520,"Craig Breslow",2015,1028,0.10117,0.10312,0.0015410133725867,361,0.26593,0.26971,-0.0139014227679592,471,0.72611,0.63296,0.068588806733707,-0.0809492161290794
"216",444520,"Craig Breslow",2016,210,0.08095,0.10286,-0.0104807602612547,68,0.23529,0.24601,-0.00640295547244541,112,0.72321,0.62593,0.038992983173156,-0.0558766989068561
"217",444520,"Craig Breslow",2017,593,0.05734,0.08437,-0.0201003144460376,208,0.22115,0.28182,-0.0359782099481946,291,0.62199,0.64739,-0.0187693726324298,-0.0373091517618025
"218",444857,"Scott Feldman",2015,1764,0.07143,0.09883,-0.0185623002820916,547,0.29799,0.29637,-0.0083362379465858,824,0.64684,0.65484,-0.0014201453108938,-0.0254783929177836
"219",444857,"Scott Feldman",2016,1308,0.07339,0.09924,-0.0198087494096443,395,0.25823,0.28027,-0.0260749498896937,630,0.63492,0.66149,-0.0201212899087585,-0.0257624093905796
"220",444857,"Scott Feldman",2017,1770,0.08475,0.10415,-0.0241565067671036,475,0.27368,0.31646,-0.0297636189373132,874,0.62815,0.66625,-0.0465533046398125,-0.00736682106460435
"221",444935,"Nick Hagadone",2015,458,0.11354,0.08822,0.0173545058865845,199,0.27136,0.23797,0.0082699842100633,231,0.74459,0.6766,0.03428439205809,-0.00865990196144223
"222",445060,"Ricky Nolasco",2015,665,0.09323,0.1116,-0.00800960795557302,159,0.2327,0.23113,-0.00608997311878421,318,0.63836,0.64831,-0.00663111601634864,-0.00746846505800858
"223",445060,"Ricky Nolasco",2016,3074,0.09271,0.1114,-0.0162603037878395,758,0.23615,0.268,-0.035232581231767,1447,0.65791,0.64468,0.00614825471043189,-0.0576411397300384
"224",445060,"Ricky Nolasco",2017,2976,0.11022,0.11548,-0.00544526682046445,841,0.283,0.29408,0.00222569947745055,1338,0.70179,0.65225,0.0316819284080939,-0.0349014957511078
"225",445163,"Casey Janssen",2015,604,0.06954,0.09061,-0.0182740881563282,155,0.22581,0.26973,-0.0341838601565207,304,0.69079,0.64268,0.0153986080422936,-0.0678565563551424
"226",445170,"Todd Redmond",2015,279,0.10394,0.101,-0.000341053840501956,92,0.28261,0.27665,-0.00164446365003578,138,0.71014,0.69008,0.00897416561827033,-0.0109596831088081
"227",445197,"Mike Dunn",2015,986,0.12475,0.10749,0.0186078474356439,417,0.27818,0.29305,-0.0210413525204118,489,0.66667,0.66671,-0.00761297075752698,0.00517946567275907
"228",445197,"Mike Dunn",2016,718,0.11978,0.09607,0.0180597517689433,297,0.31987,0.2732,0.0241358556557474,381,0.71654,0.65894,0.0285211221555468,0.0136744852691439
"229",445197,"Mike Dunn",2017,878,0.10023,0.1085,-0.00624791187731417,345,0.21159,0.25441,-0.0108143806023986,432,0.63194,0.63287,-0.0124393844162444,-0.00462290806346833
"230",445197,"Mike Dunn",2018,338,0.0858,0.10495,-0.00832787450364624,146,0.23973,0.28642,-0.00236206072076568,150,0.67333,0.6199,0.0195161176449979,-0.0302060528694098
"231",445197,"Mike Dunn",2019,301,0.10631,0.11206,-0.00330688734393406,129,0.30233,0.28099,0.0296780426960655,142,0.65493,0.63619,0.00548824642340073,0.0208829089287307
"232",445213,"Brandon Kintzler",2016,828,0.07005,0.07694,-0.00631319999218975,323,0.39009,0.28281,0.066431093820321,388,0.56701,0.63605,-0.0461176961250944,0.106235589953226
"233",445213,"Brandon Kintzler",2017,1109,0.05771,0.09219,-0.02979504746517,339,0.34513,0.31135,0.0325271684285719,559,0.62791,0.65691,-0.0340001174919199,0.0367322384553218
"234",445213,"Brandon Kintzler",2018,978,0.07362,0.08683,-0.0161307792821867,346,0.36994,0.30493,0.0482795967856252,474,0.63502,0.65734,-0.0287710639930123,0.0609198814964508
"235",445213,"Brandon Kintzler",2019,855,0.07836,0.09741,-0.0169134550035262,291,0.34708,0.3409,0.0243206217600087,412,0.62379,0.66294,-0.0355515971865607,0.0429587639430431
"236",445276,"Kenley Jansen",2015,795,0.16604,0.10435,0.0493196990373261,248,0.34677,0.32584,0.00149202706455098,460,0.72826,0.65862,0.0338126898647049,0.0169990362371722
"237",445276,"Kenley Jansen",2016,1001,0.16983,0.10269,0.0560713830158567,351,0.33048,0.299,0.0235638022740072,580,0.73966,0.69397,0.0267098128038604,0.0529253724860035
"238",445276,"Kenley Jansen",2017,997,0.18255,0.10496,0.0642685634122451,337,0.41246,0.35205,0.0605415872882024,561,0.68271,0.69102,-0.0167533032054535,0.141563453905901
"239",445276,"Kenley Jansen",2018,1140,0.13509,0.09327,0.0323675631147825,432,0.28472,0.28567,0.0110654622127088,597,0.71524,0.68307,0.0096551748130008,0.0337778505144905
"240",445276,"Kenley Jansen",2019,1049,0.15825,0.10244,0.0471171854507251,412,0.35194,0.30685,0.0510768010537243,533,0.69606,0.69604,-0.00779835923049805,0.105992345734947
"241",445590,"Eric Stults",2015,754,0.07162,0.10483,-0.027202173525628,306,0.35621,0.28951,0.0297897009221833,322,0.63354,0.61698,0.0100741778125444,-0.00748665041598907
"242",445612,"Dale Thayer",2015,617,0.07131,0.11256,-0.036226029800083,222,0.3018,0.32478,-0.0271138133793419,308,0.69156,0.68717,-0.0100712629652702,-0.0532685802141548
"243",445926,"Jesse Chavez",2015,2543,0.08691,0.09446,-0.00646020976297178,832,0.29928,0.3227,-0.0343305718413981,1135,0.64846,0.65284,-0.00807182768318225,-0.0327189539211876
"244",445926,"Jesse Chavez",2016,1123,0.08994,0.09323,-0.000610168475131652,354,0.25989,0.30054,-0.038632577408207,531,0.742,0.68703,0.0362943134202503,-0.0755370593035889
"245",445926,"Jesse Chavez",2017,2291,0.08119,0.10853,-0.0238680101144811,542,0.30443,0.34902,-0.0220657111153675,1032,0.67442,0.64485,0.0205100283104878,-0.0664437495403364
"246",445926,"Jesse Chavez",2018,1477,0.10427,0.09237,0.00933722776107405,364,0.33242,0.35481,-0.00893124377429017,776,0.67397,0.66108,-0.000935503022065413,0.00134148700884929
"247",445926,"Jesse Chavez",2019,1306,0.06355,0.08577,-0.0194806485077677,322,0.2764,0.32287,-0.0125856489052945,606,0.65842,0.64997,-0.00276833287308169,-0.0292979645399805
"248",445968,"Dana Eveland",2016,458,0.07642,0.08685,-0.00409831087951585,193,0.21244,0.2428,-0.0137470593810747,226,0.59292,0.61654,-0.00896476540430558,-0.00888060485628493
"249",446099,"John Axford",2015,1070,0.10187,0.10349,-0.00234861047051969,283,0.20495,0.2611,-0.0609150436828339,523,0.69025,0.67083,0.000414996851273249,-0.0636786510046268
"250",446099,"John Axford",2016,1193,0.10645,0.09212,0.0121252112383492,396,0.28283,0.26075,0.0121356393208277,570,0.65614,0.6541,-0.00315731480739699,0.0274181653665739
"251",446099,"John Axford",2017,473,0.07188,0.10296,-0.0244672837289263,119,0.33613,0.32687,0.000892129223208826,210,0.58571,0.65485,-0.0438852639070035,0.020310109401286
"252",446099,"John Axford",2018,915,0.08743,0.09188,-0.00830770869782671,254,0.3189,0.26236,0.0352839893685425,448,0.61607,0.64878,-0.0362975778188969,0.0632738584896126
"253",446185,"Logan Ondrusek",2016,123,0.08943,0.08276,0.00627661073931593,50,0.3,0.25265,0.00934282270757164,61,0.63934,0.62883,0.00972392712847338,0.0058955063184142
"254",446321,"Ross Detwiler",2015,1169,0.07271,0.08668,-0.0124399957496382,444,0.2027,0.23494,-0.0401945568530312,547,0.66179,0.65946,0.0013935270063697,-0.0540280796090391
"255",446321,"Ross Detwiler",2016,832,0.0625,0.09371,-0.0280193264322173,296,0.20608,0.23994,-0.0447887952251832,420,0.6881,0.65771,0.016242018414647,-0.0890501400720475
"256",446321,"Ross Detwiler",2019,1081,0.07031,0.09648,-0.025029564298098,431,0.24362,0.27597,-0.00743687483841288,554,0.67329,0.67252,-0.00223159489893542,-0.0302348442375754
"257",446372,"Corey Kluber",2015,3249,0.12896,0.11209,0.0182266193556061,931,0.27712,0.29143,-0.0261978970639764,1646,0.66343,0.65105,0.00690565951189496,-0.0148769372202652
"258",446372,"Corey Kluber",2016,3142,0.12667,0.11152,0.0171560125857694,922,0.26247,0.28107,-0.026580396803643,1521,0.65483,0.64515,0.0070828395558933,-0.0165072237737669
"259",446372,"Corey Kluber",2017,2937,0.15594,0.11122,0.0407808946345829,712,0.24719,0.3211,-0.0569931489382828,1496,0.63837,0.66663,-0.0357404766096467,0.0195282223059468
"260",446372,"Corey Kluber",2018,3077,0.12155,0.10208,0.0150794681272841,800,0.28,0.31667,-0.0200369422045242,1484,0.63814,0.65481,-0.026520826870409,0.0215633527931688
"261",446372,"Corey Kluber",2019,611,0.12275,0.09992,0.0136116725907571,160,0.28125,0.30254,-0.00686806331064883,261,0.659,0.65062,-0.00478925709128521,0.0115328663713935
